seed,n_consecutive_deviations,n_permutations,n_samples,update_interval,lpd (ht),lpd (nb),acc (ht-no dd),acc (nb-no dd),acc (ht-dd),acc (nb-dd),f1 (ht-no dd),f1 (nb-no dd),f1 (ht-dd),f1 (nb-dd),drifts
1673371848,4,20,100,50,5.560405464765747e-06,0.0030693438165511036,0.9368337939202527,0.7062771417291749,0.937228582708251,0.9242005527043032,0.48369343660823483,0.5358090812894225,0.5717685161655267,0.5960664451827242,"[165, 179, 190, 205, 229, 283, 306, 339, 382, 395, 423, 542, 551, 573, 587, 653, 676, 701, 742, 784, 893, 911, 931, 948, 1017, 1032, 1051, 1066, 1073, 1100, 1207, 1271, 1303, 1317, 1345, 1404, 1414, 1449, 1475, 1481, 1591, 1598, 1628, 1655, 1678, 1688, 1698, 1752, 1763, 1797, 1828, 1847, 1917, 1924, 1981, 2000, 2018, 2039, 2071, 2134, 2175, 2185, 2196, 2236, 2331, 2342, 2360, 2387, 2461, 2496, 2507]"
1673371852,4,20,100,100,0.0,0.0055270430319778905,0.9368337939202527,0.7062771417291749,0.9368337939202527,0.9273588630082905,0.48369343660823483,0.5358090812894225,0.5391822440533042,0.6158097084561562,"[178, 194, 218, 335, 383, 403, 432, 543, 551, 573, 593, 711, 763, 845, 957, 1062, 1083, 1114, 1253, 1272, 1302, 1327, 1435, 1481, 1591, 1598, 1623, 1655, 1697, 1827, 1923, 2035, 2138, 2182, 2236, 2342, 2363, 2387, 2496, 2518]"
1673371857,4,20,100,250,-4.644573976452041e-05,0.010473514316899286,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.8843268851164627,0.48369343660823483,0.5358090812894225,0.5783538840937115,0.606840581552732,"[111, 156, 179, 194, 213, 395, 603, 751, 958, 1100, 1326, 1481, 1698, 1846, 2035, 2265, 2389]"
1673371861,4,20,250,50,-1.0254254233725286e-05,0.0028660640583261982,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.9269640742202921,0.48369343660823483,0.5358090812894225,0.5658486110405769,0.6236143718981247,"[253, 323, 339, 351, 369, 413, 484, 494, 504, 527, 538, 552, 574, 683, 699, 715, 735, 759, 825, 835, 851, 876, 884, 912, 933, 1039, 1052, 1071, 1090, 1116, 1199, 1211, 1222, 1243, 1274, 1292, 1345, 1403, 1422, 1444, 1454, 1476, 1513, 1569, 1585, 1616, 1629, 1645, 1746, 1766, 1778, 1804, 1820, 1847, 1913, 1931, 1941, 1959, 1978, 1999, 2042, 2074, 2129, 2150, 2167, 2194, 2215, 2271, 2283, 2316, 2339, 2364, 2387, 2480, 2493, 2509, 2520]"
1673371866,4,20,250,100,-3.509233671097098e-05,0.004939246392069132,0.9368337939202527,0.7062771417291749,0.935254638768259,0.9285432293722858,0.48369343660823483,0.5358090812894225,0.5731483764899302,0.6148234090261809,"[253, 356, 380, 485, 496, 517, 535, 553, 594, 698, 715, 743, 844, 871, 885, 914, 961, 1062, 1079, 1111, 1212, 1222, 1243, 1275, 1343, 1450, 1476, 1579, 1599, 1626, 1677, 1778, 1805, 1836, 1889, 1997, 2055, 2157, 2180, 2208, 2317, 2340, 2366, 2415, 2519]"
1673371870,4,20,250,250,-0.00015791551519936942,0.017528622187129896,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.7939202526648244,0.48369343660823483,0.5358090812894225,0.5013197806684944,0.5724770108252822,"[755, 1145, 1344, 1846, 2415]"
1673371875,4,20,500,50,-1.716472991297574e-05,0.002912282508568061,0.9368337939202527,0.7062771417291749,0.9356494275562574,0.9072246348203711,0.48369343660823483,0.5358090812894225,0.5695558662333858,0.5950406588689262,"[503, 568, 578, 591, 618, 662, 726, 737, 753, 769, 788, 803, 817, 867, 929, 949, 964, 993, 1068, 1083, 1098, 1126, 1138, 1161, 1182, 1231, 1293, 1304, 1319, 1352, 1383, 1451, 1461, 1472, 1483, 1515, 1534, 1579, 1636, 1643, 1656, 1672, 1699, 1722, 1783, 1795, 1812, 1838, 1866, 1876, 1895, 1987, 1995, 2007, 2024, 2055, 2072, 2122, 2183, 2209, 2235, 2259, 2292, 2356, 2366, 2387, 2416, 2457, 2478]"
1673371880,4,20,500,100,-7.018467342194197e-05,0.004404088257226829,0.9368337939202527,0.7062771417291749,0.9336754836162653,0.9044611133043822,0.48369343660823483,0.5358090812894225,0.5541801114696392,0.6246534241207015,"[503, 617, 734, 753, 773, 796, 822, 923, 938, 954, 984, 1093, 1115, 1137, 1168, 1279, 1293, 1305, 1320, 1362, 1463, 1472, 1494, 1533, 1642, 1654, 1683, 1711, 1814, 1834, 1865, 1895, 1996, 2013, 2043, 2073, 2174, 2193, 2212, 2239, 2271, 2372, 2397, 2418, 2477]"
1673371885,4,20,500,250,-0.00015791551519936942,0.02171338333991315,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.8148440584287406,0.48369343660823483,0.5358090812894225,0.4834828711256118,0.5909470138726052,"[503, 608, 1361, 1916, 2443]"
1673371890,4,20,1000,50,-1.2147347323028417e-05,0.0022594066020832702,0.9368337939202527,0.7062771417291749,0.9360442163442558,0.8531385708645874,0.48369343660823483,0.5358090812894225,0.5013197806684944,0.6194152829073003,"[1003, 1064, 1074, 1091, 1114, 1137, 1217, 1226, 1237, 1253, 1268, 1285, 1307, 1329, 1391, 1406, 1418, 1437, 1451, 1466, 1487, 1516, 1576, 1584, 1598, 1616, 1632, 1650, 1671, 1701, 1758, 1769, 1788, 1803, 1815, 1833, 1861, 1936, 1950, 1961, 1974, 1989, 2014, 2034, 2064, 2121, 2135, 2147, 2162, 2174, 2189, 2205, 2228, 2294, 2301, 2312, 2329, 2343, 2365, 2385, 2405, 2492, 2499, 2515, 2533]"
